timestamp,value
2026-03-17T02:15:00Z,0.782
2026-03-17T02:00:00Z,0.781
2026-03-17T01:45:00Z,0.781
2026-03-17T01:30:00Z,0.781
2026-03-17T01:15:00Z,0.781
2026-03-17T01:00:00Z,0.781
2026-03-17T00:45:00Z,0.78
2026-03-17T00:30:00Z,0.781
2026-03-17T00:15:00Z,0.783
2026-03-17T00:00:00Z,0.78
2026-03-16T23:45:00Z,0.782
2026-03-16T23:30:00Z,0.78
2026-03-16T23:15:00Z,0.781
2026-03-16T23:00:00Z,0.781
2026-03-16T22:45:00Z,0.782
2026-03-16T22:30:00Z,0.783
2026-03-16T22:15:00Z,0.781
2026-03-16T22:00:00Z,0.783
2026-03-16T21:45:00Z,0.783
2026-03-16T21:30:00Z,0.784
2026-03-16T21:15:00Z,0.783
2026-03-16T21:00:00Z,0.783
2026-03-16T20:45:00Z,0.784
2026-03-16T20:30:00Z,0.782
2026-03-16T20:15:00Z,0.784
2026-03-16T20:00:00Z,0.784
2026-03-16T19:45:00Z,0.784
2026-03-16T19:30:00Z,0.784
2026-03-16T19:15:00Z,0.786
2026-03-16T19:00:00Z,0.789
2026-03-16T18:45:00Z,0.787
2026-03-16T18:30:00Z,0.789
